grp1,grp1_size,grp2,grp2_size,p-value,chi-squared test
technician-engineer_Adventure,18,M_Mystery,16,0.5159993273241308,0.5958830905651775
technician-engineer_Adventure,18,25-34_lawyer,22,0.21567231067516526,0.6958948231707769
technician-engineer_Adventure,18,25-34_sales-marketing,20,0.3748306499173267,0.5981614526835279
technician-engineer_Adventure,18,25-34_unemployed,35,0.1458023244729035,0.2271954911000609
technician-engineer_Adventure,18,35-44_clerical-admin,21,0.10531268108861692,1.0
technician-engineer_Adventure,18,35-44_college-grad student,21,0.011511497546902429,0.482739302351261
technician-engineer_Adventure,18,35-44_programmer,19,0.3349807587498685,1.0
technician-engineer_Adventure,18,35-44_self-employed,23,0.4632168839022017,0.10060220358283993
technician-engineer_Adventure,18,35-44_writer,34,0.2572498125628427,0.2179440596297901
technician-engineer_Adventure,18,45-49_academic-educator,24,0.5710905409311299,0.0528075114161134
technician-engineer_Adventure,18,45-49_executive-managerial,18,0.2467624890592271,1.0
technician-engineer_Adventure,18,45-49_retired,19,0.1757085721283508,1.0
technician-engineer_Adventure,18,<18_K-12 student,28,0.030473700517213525,0.2450277747939897
technician-engineer_Adventure,18,18-24_Adventure,22,0.39047579682622463,0.6958948231707769
technician-engineer_Adventure,18,18-24_Musical,17,0.4655480522264212,1.0
technician-engineer_Adventure,18,18-24_Thriller,17,0.2592013390941432,0.5958830905651775
technician-engineer_Adventure,18,25-34_Fantasy,17,0.06884408155520963,0.3351145185269749
technician-engineer_Adventure,18,25-34_Romance,23,0.3247809805936642,0.2432184836676976
technician-engineer_Adventure,18,25-34_War,23,0.07557092613180112,1.0
technician-engineer_Adventure,18,25-34_Western,18,0.09221221605580597,0.17971249487899593
technician-engineer_Adventure,18,45-49_Drama,20,0.6706715697317509,0.5981614526835279
technician-engineer_Adventure,18,50-55_Drama,17,0.07506101013682759,0.09209091592891208
technician-engineer_Adventure,18,artist_Long,17,0.18319687815981028,0.5958830905651775
technician-engineer_Adventure,18,doctor-health care_Long,25,0.2531666331933381,1.0
technician-engineer_Adventure,18,homemaker_Long,22,0.7645172277083877,0.18753945080837695
technician-engineer_Adventure,18,lawyer_Long,27,0.26691366653115184,0.056160874303273656
technician-engineer_Adventure,18,retired_Long,19,0.1757085721283508,1.0
technician-engineer_Adventure,18,academic-educator_Action,22,0.7149975865135767,0.18753945080837695
technician-engineer_Adventure,18,academic-educator_Drama,37,0.4884886398670957,0.10047946627852478
technician-engineer_Adventure,18,college-grad student_Adventure,23,0.8350397750252678,0.10060220358283993
technician-engineer_Adventure,18,college-grad student_Children's,22,0.5202652843547733,0.4097463125027674
technician-engineer_Adventure,18,executive-managerial_Action,24,0.260044624053756,0.13908672976000938
technician-engineer_Adventure,18,executive-managerial_Comedy,24,0.4598779110908103,0.0528075114161134
technician-engineer_Adventure,18,executive-managerial_Sci-Fi,17,0.3025609652912118,0.5958830905651775
technician-engineer_Adventure,18,other_Crime,16,0.13523251464238176,0.3351145185269749
technician-engineer_Adventure,18,programmer_Drama,25,0.34740339596718645,0.07709987174354202
technician-engineer_Adventure,18,scientist_Action,16,0.3159233776830265,0.5958830905651775
technician-engineer_Adventure,18,self-employed_Comedy,20,0.0730725688144302,1.0
technician-engineer_Adventure,18,technician-engineer_Adventure,18,0.5000000000000001,1.0
technician-engineer_Adventure,18,technician-engineer_Children's,17,0.13279759096327176,0.3351145185269749
technician-engineer_Adventure,18,Long_Mystery,21,0.6275209767957612,0.3406168920980063
technician-engineer_Adventure,18,F_25-34_academic-educator,18,0.3197877116459528,0.17971249487899593
technician-engineer_Adventure,18,F_25-34_clerical-admin,33,0.04312506813375122,0.4549578535121155
technician-engineer_Adventure,18,F_35-44_academic-educator,18,0.09893604847230868,0.3351145185269749
technician-engineer_Adventure,18,F_35-44_clerical-admin,21,0.10531268108861692,1.0
technician-engineer_Adventure,18,F_45-49_academic-educator,18,0.2578531821343666,1.0
technician-engineer_Adventure,18,M_18-24_sales-marketing,25,0.7496792832590222,0.07709987174354202
technician-engineer_Adventure,18,M_25-34_academic-educator,24,0.9718872901815446,0.13908672976000938
technician-engineer_Adventure,18,M_25-34_lawyer,16,0.13785496592879234,0.17971249487899593
technician-engineer_Adventure,18,M_25-34_programmer,18,0.33738030163320176,1.0
technician-engineer_Adventure,18,M_25-34_sales-marketing,17,0.2724278945231742,1.0
technician-engineer_Adventure,18,M_25-34_unemployed,35,0.1458023244729035,0.2271954911000609
technician-engineer_Adventure,18,M_35-44_academic-educator,25,0.6460304732121955,0.07709987174354202
technician-engineer_Adventure,18,M_35-44_college-grad student,21,0.011511497546902429,0.482739302351261
technician-engineer_Adventure,18,M_35-44_programmer,17,0.3204340223384721,0.5958830905651775
technician-engineer_Adventure,18,M_35-44_self-employed,20,0.06740742180536204,0.4488806655076888
technician-engineer_Adventure,18,M_35-44_writer,34,0.2572498125628427,0.2179440596297901
technician-engineer_Adventure,18,M_45-49_executive-managerial,18,0.2467624890592271,1.0
technician-engineer_Adventure,18,M_45-49_retired,19,0.1757085721283508,1.0
technician-engineer_Adventure,18,M_<18_K-12 student,20,0.013694317245127027,0.4488806655076888
technician-engineer_Adventure,18,F_45-49_Long,25,0.9130196990767604,0.07709987174354202
technician-engineer_Adventure,18,F_18-24_Comedy,19,0.3498515662521933,1.0
technician-engineer_Adventure,18,F_25-34_Action,17,0.2311078682089837,0.5958830905651775
technician-engineer_Adventure,18,F_25-34_Adventure,17,0.5689925998349303,1.0
technician-engineer_Adventure,18,F_25-34_Children's,23,0.7476439580469398,0.10060220358283993
technician-engineer_Adventure,18,F_25-34_Drama,23,0.25927449792889484,0.2432184836676976
technician-engineer_Adventure,18,F_25-34_Horror,18,0.1801411113193537,0.5958830905651775
technician-engineer_Adventure,18,F_35-44_Drama,17,0.3640242151209667,0.17971249487899593
technician-engineer_Adventure,18,M_18-24_Horror,17,0.5132878146947661,1.0
technician-engineer_Adventure,18,M_25-34_Animation,18,0.5077922536464431,0.17971249487899593
technician-engineer_Adventure,18,M_25-34_Musical,21,0.42929294391161904,0.3406168920980063
technician-engineer_Adventure,18,M_25-34_Romance,18,0.5055932761784929,1.0
technician-engineer_Adventure,18,M_25-34_War,20,0.08737451533290769,1.0
technician-engineer_Adventure,18,M_25-34_Western,17,0.1157243068997004,0.09209091592891208
technician-engineer_Adventure,18,M_35-44_Sci-Fi,16,0.4449563998374157,0.5958830905651775
technician-engineer_Adventure,18,M_45-49_Comedy,22,0.3843194195581269,0.18753945080837695
technician-engineer_Adventure,18,F_homemaker_Long,22,0.7645172277083877,0.18753945080837695
technician-engineer_Adventure,18,M_K-12 student_Long,24,0.021981826148253687,1.0
technician-engineer_Adventure,18,M_clerical-admin_Long,23,0.07998115082336105,0.7207473339911767
technician-engineer_Adventure,18,M_doctor-health care_Long,19,0.12218634693269625,0.06547939280895024
technician-engineer_Adventure,18,M_lawyer_Long,18,0.1942910306974303,0.5958830905651775
technician-engineer_Adventure,18,M_retired_Long,19,0.1757085721283508,1.0
technician-engineer_Adventure,18,F_academic-educator_Drama,17,0.4655480522264212,0.09209091592891208
technician-engineer_Adventure,18,F_executive-managerial_Drama,18,0.17306677042290508,1.0
technician-engineer_Adventure,18,F_other_Comedy,19,0.09490910600482844,1.0
technician-engineer_Adventure,18,M_academic-educator_Comedy,18,0.6886315136029055,1.0
technician-engineer_Adventure,18,M_academic-educator_Drama,20,0.4435103150133172,0.273321678292295
technician-engineer_Adventure,18,M_college-grad student_Adventure,18,0.6973546043573341,1.0
technician-engineer_Adventure,18,M_college-grad student_Horror,23,0.6084829363863877,0.10060220358283993
technician-engineer_Adventure,18,M_executive-managerial_Action,16,0.3511749104762383,0.3351145185269749
technician-engineer_Adventure,18,M_executive-managerial_Drama,22,0.15731420927412004,0.6958948231707769
technician-engineer_Adventure,18,M_other_Horror,21,0.6202387000598105,0.3406168920980063
technician-engineer_Adventure,18,M_programmer_Drama,25,0.34740339596718645,0.07709987174354202
technician-engineer_Adventure,18,M_scientist_Action,16,0.3159233776830265,0.5958830905651775
technician-engineer_Adventure,18,M_self-employed_Comedy,20,0.0730725688144302,1.0
technician-engineer_Adventure,18,M_technician-engineer_Adventure,18,0.5000000000000001,1.0
technician-engineer_Adventure,18,M_technician-engineer_Children's,17,0.13279759096327176,0.3351145185269749
technician-engineer_Adventure,18,F_Long_Animation,19,0.570146613886217,1.0
technician-engineer_Adventure,18,F_Long_Musical,21,0.3601866690776125,0.6592430036926307
technician-engineer_Adventure,18,F_Long_Thriller,20,0.04978119058313552,0.273321678292295
technician-engineer_Adventure,18,M_Long_Animation,26,0.5172532803365715,0.09982523592736448
technician-engineer_Adventure,18,M_Long_Fantasy,22,0.5644700915551578,0.18753945080837695
technician-engineer_Adventure,18,M_Long_Mystery,16,0.5159993273241308,0.5958830905651775
technician-engineer_Adventure,18,25-34_lawyer_Long,22,0.21567231067516526,0.6958948231707769
technician-engineer_Adventure,18,25-34_sales-marketing_Long,20,0.3748306499173267,0.5981614526835279
technician-engineer_Adventure,18,25-34_unemployed_Long,35,0.1458023244729035,0.2271954911000609
technician-engineer_Adventure,18,35-44_clerical-admin_Long,21,0.10531268108861692,1.0
technician-engineer_Adventure,18,35-44_college-grad student_Long,21,0.011511497546902429,0.482739302351261
technician-engineer_Adventure,18,35-44_programmer_Long,19,0.3349807587498685,1.0
technician-engineer_Adventure,18,35-44_self-employed_Long,23,0.4632168839022017,0.10060220358283993
technician-engineer_Adventure,18,35-44_writer_Long,34,0.2572498125628427,0.2179440596297901
technician-engineer_Adventure,18,45-49_academic-educator_Long,24,0.5710905409311299,0.0528075114161134
technician-engineer_Adventure,18,45-49_executive-managerial_Long,18,0.2467624890592271,1.0
technician-engineer_Adventure,18,45-49_retired_Long,19,0.1757085721283508,1.0
technician-engineer_Adventure,18,<18_K-12 student_Long,28,0.030473700517213525,0.2450277747939897
technician-engineer_Adventure,18,18-24_college-grad student_Sci-Fi,16,0.3738871559886838,0.5958830905651775
technician-engineer_Adventure,18,18-24_programmer_Comedy,21,0.4843465103228574,0.3406168920980063
technician-engineer_Adventure,18,25-34_college-grad student_Action,23,0.6547314854152197,0.10060220358283993
technician-engineer_Adventure,18,25-34_college-grad student_Sci-Fi,16,0.5345664923879718,0.5958830905651775
technician-engineer_Adventure,18,25-34_executive-managerial_Comedy,16,0.2777706665302108,0.5958830905651775
technician-engineer_Adventure,18,25-34_executive-managerial_Drama,16,0.06124957958652115,0.17971249487899593
technician-engineer_Adventure,18,25-34_scientist_Action,16,0.3159233776830265,0.5958830905651775
technician-engineer_Adventure,18,25-34_technician-engineer_Adventure,17,0.4553549871915494,1.0
technician-engineer_Adventure,18,35-44_executive-managerial_Drama,18,0.4404464693643481,1.0
technician-engineer_Adventure,18,18-24_Long_Adventure,22,0.39047579682622463,0.6958948231707769
technician-engineer_Adventure,18,18-24_Long_Musical,17,0.4655480522264212,1.0
technician-engineer_Adventure,18,18-24_Long_Thriller,17,0.2592013390941432,0.5958830905651775
technician-engineer_Adventure,18,25-34_Long_Fantasy,17,0.06884408155520963,0.3351145185269749
technician-engineer_Adventure,18,25-34_Long_Romance,23,0.3247809805936642,0.2432184836676976
technician-engineer_Adventure,18,25-34_Long_War,23,0.07557092613180112,1.0
technician-engineer_Adventure,18,25-34_Long_Western,18,0.09221221605580597,0.17971249487899593
technician-engineer_Adventure,18,45-49_Long_Drama,20,0.6706715697317509,0.5981614526835279
technician-engineer_Adventure,18,50-55_Long_Drama,17,0.07506101013682759,0.09209091592891208
technician-engineer_Adventure,18,academic-educator_Long_Action,22,0.7149975865135767,0.18753945080837695
technician-engineer_Adventure,18,academic-educator_Long_Drama,37,0.4884886398670957,0.10047946627852478
technician-engineer_Adventure,18,college-grad student_Long_Adventure,23,0.8350397750252678,0.10060220358283993
technician-engineer_Adventure,18,college-grad student_Long_Children's,22,0.5202652843547733,0.4097463125027674
technician-engineer_Adventure,18,executive-managerial_Long_Action,24,0.260044624053756,0.13908672976000938
technician-engineer_Adventure,18,executive-managerial_Long_Comedy,24,0.4598779110908103,0.0528075114161134
technician-engineer_Adventure,18,executive-managerial_Long_Sci-Fi,17,0.3025609652912118,0.5958830905651775
technician-engineer_Adventure,18,other_Long_Crime,16,0.13523251464238176,0.3351145185269749
technician-engineer_Adventure,18,programmer_Long_Drama,25,0.34740339596718645,0.07709987174354202
technician-engineer_Adventure,18,scientist_Long_Action,16,0.3159233776830265,0.5958830905651775
technician-engineer_Adventure,18,self-employed_Long_Comedy,20,0.0730725688144302,1.0
technician-engineer_Adventure,18,technician-engineer_Long_Adventure,18,0.5000000000000001,1.0
technician-engineer_Adventure,18,technician-engineer_Long_Children's,17,0.13279759096327176,0.3351145185269749
technician-engineer_Adventure,18,F_25-34_academic-educator_Long,18,0.3197877116459528,0.17971249487899593
technician-engineer_Adventure,18,F_25-34_clerical-admin_Long,33,0.04312506813375122,0.4549578535121155
technician-engineer_Adventure,18,F_35-44_academic-educator_Long,18,0.09893604847230868,0.3351145185269749
technician-engineer_Adventure,18,F_35-44_clerical-admin_Long,21,0.10531268108861692,1.0
technician-engineer_Adventure,18,F_45-49_academic-educator_Long,18,0.2578531821343666,1.0
technician-engineer_Adventure,18,M_18-24_sales-marketing_Long,25,0.7496792832590222,0.07709987174354202
technician-engineer_Adventure,18,M_25-34_academic-educator_Long,24,0.9718872901815446,0.13908672976000938
technician-engineer_Adventure,18,M_25-34_lawyer_Long,16,0.13785496592879234,0.17971249487899593
technician-engineer_Adventure,18,M_25-34_programmer_Long,18,0.33738030163320176,1.0
technician-engineer_Adventure,18,M_25-34_sales-marketing_Long,17,0.2724278945231742,1.0
technician-engineer_Adventure,18,M_25-34_unemployed_Long,35,0.1458023244729035,0.2271954911000609
technician-engineer_Adventure,18,M_35-44_academic-educator_Long,25,0.6460304732121955,0.07709987174354202
technician-engineer_Adventure,18,M_35-44_college-grad student_Long,21,0.011511497546902429,0.482739302351261
technician-engineer_Adventure,18,M_35-44_programmer_Long,17,0.3204340223384721,0.5958830905651775
technician-engineer_Adventure,18,M_35-44_self-employed_Long,20,0.06740742180536204,0.4488806655076888
technician-engineer_Adventure,18,M_35-44_writer_Long,34,0.2572498125628427,0.2179440596297901
technician-engineer_Adventure,18,M_45-49_executive-managerial_Long,18,0.2467624890592271,1.0
technician-engineer_Adventure,18,M_45-49_retired_Long,19,0.1757085721283508,1.0
technician-engineer_Adventure,18,M_<18_K-12 student_Long,20,0.013694317245127027,0.4488806655076888
technician-engineer_Adventure,18,M_18-24_programmer_Comedy,21,0.4843465103228574,0.3406168920980063
technician-engineer_Adventure,18,M_25-34_college-grad student_Action,23,0.6547314854152197,0.10060220358283993
technician-engineer_Adventure,18,M_25-34_college-grad student_Sci-Fi,16,0.5345664923879718,0.5958830905651775
technician-engineer_Adventure,18,M_25-34_other_Adventure,21,0.5747609697464626,0.3406168920980063
technician-engineer_Adventure,18,M_25-34_other_Horror,19,0.6527413602194632,1.0
technician-engineer_Adventure,18,M_25-34_other_Sci-Fi,21,0.6846729373774523,0.3406168920980063
technician-engineer_Adventure,18,M_25-34_scientist_Action,16,0.3159233776830265,0.5958830905651775
technician-engineer_Adventure,18,M_25-34_technician-engineer_Adventure,17,0.4553549871915494,1.0
technician-engineer_Adventure,18,F_18-24_Long_Comedy,19,0.3498515662521933,1.0
technician-engineer_Adventure,18,F_25-34_Long_Action,17,0.2311078682089837,0.5958830905651775
technician-engineer_Adventure,18,F_25-34_Long_Adventure,17,0.5689925998349303,1.0
technician-engineer_Adventure,18,F_25-34_Long_Children's,23,0.7476439580469398,0.10060220358283993
technician-engineer_Adventure,18,F_25-34_Long_Drama,23,0.25927449792889484,0.2432184836676976
technician-engineer_Adventure,18,F_25-34_Long_Horror,18,0.1801411113193537,0.5958830905651775
technician-engineer_Adventure,18,F_35-44_Long_Drama,17,0.3640242151209667,0.17971249487899593
technician-engineer_Adventure,18,M_18-24_Long_Horror,17,0.5132878146947661,1.0
technician-engineer_Adventure,18,M_25-34_Long_Animation,18,0.5077922536464431,0.17971249487899593
technician-engineer_Adventure,18,M_25-34_Long_Musical,21,0.42929294391161904,0.3406168920980063
technician-engineer_Adventure,18,M_25-34_Long_Romance,18,0.5055932761784929,1.0
technician-engineer_Adventure,18,M_25-34_Long_War,20,0.08737451533290769,1.0
technician-engineer_Adventure,18,M_25-34_Long_Western,17,0.1157243068997004,0.09209091592891208
technician-engineer_Adventure,18,M_35-44_Long_Sci-Fi,16,0.4449563998374157,0.5958830905651775
technician-engineer_Adventure,18,M_45-49_Long_Comedy,22,0.3843194195581269,0.18753945080837695
technician-engineer_Adventure,18,F_academic-educator_Long_Drama,17,0.4655480522264212,0.09209091592891208
