grp1,grp1_size,grp2,grp2_size,p-value
25-34_other_Long_2000's,38,self-employed_Long_80's,31,0.015417331224716335
F_executive-managerial_90's,29,M_>56_self-employed_Long,23,9.354811633488502e-05
M_doctor-health care_Long_80's,27,M_lawyer_90's,37,2.943047894277129e-07
F_35-44_lawyer_80's,29,F_60's,35,0.0012894301702949251
35-44_other_Long,102,doctor-health care,101,8.38926705881704e-11
45-49_doctor-health care_Long_90's,60,>56_retired_Long,62,0.017595443060689164
M_18-24_80's,103,F_18-24_college-grad student_Long,106,0.01815978306331878
F_35-44_homemaker_Long,38,F_unemployed_90's,42,6.551352628170193e-07
45-49_doctor-health care_90's,60,M_academic-educator_Long_90's,74,1.5311579453558544e-05
35-44_scientist_Long_90's,24,F_25-34_Long_2000's,28,6.916588184080474e-05
25-34_clerical-admin_Long_90's,73,25-34_70's,74,0.016680077522151282
F_sales-marketing_90's,26,18-24_Long_70's,26,0.018073053688695113
25-34_writer,101,F_doctor-health care_Long,89,5.198022108299227e-07
35-44_lawyer_80's,30,M_50-55_sales-marketing_Long,35,0.0004676488831441006
M_programmer_Long_80's,40,M_35-44_self-employed_Long,39,0.0024028414297946332
M_35-44_scientist_Long,45,35-44_2000's,45,2.766277295751939e-07
M_18-24_college-grad student_2000's,41,50-55_academic-educator,40,0.031212255347602413
18-24_2000's,104,M_Long_60's,97,0.037747396385530374
45-49_artist,21,F_18-24_academic-educator_Long_90's,38,0.0001437367893739605
F_35-44_Long_2000's,38,M_35-44_self-employed_Long,39,0.00017903562677823448
F_lawyer_Long_90's,26,50-55_self-employed_Long_90's,27,0.00019219614257637296
M_executive-managerial_Long_80's,66,M_25-34_college-grad student_90's,66,1.6064698361040741e-06
25-34_scientist_90's,64,50-55_70's,56,1.330686061340458e-08
35-44_scientist_Long,45,25-34_sales-marketing_Long_90's,49,0.005217976480186626
M_lawyer_Long_90's,39,F_18-24_writer_90's,31,1.7392501893365164e-05
M_18-24_programmer_90's,22,M_18-24_technician-engineer,27,2.1812834127832303e-07
F_25-34_clerical-admin_Long_90's,63,50-55_Long_70's,56,0.014114511086674275
M_18-24_programmer_Long,42,18-24_academic-educator_Long_90's,49,0.012168103221616766
M_18-24_programmer_Long,42,F_25-34_unemployed_Long_90's,40,0.0131046936147452
F_50's,50,lawyer_Long,56,5.1128468584904496e-05
F_18-24_college-grad student_90's,32,18-24_academic-educator_90's,49,0.003248141795495818
doctor-health care_80's,48,>56_retired_Long,62,6.011588011833879e-07
other_Long_80's,96,executive-managerial_Long_90's,104,0.032642459195157625
F_25-34_doctor-health care_Long,37,F_25-34_unemployed_Long_90's,40,9.218429017088248e-05
F_<18_Long_90's,39,F_unemployed_Long_90's,41,0.03923821495812574
35-44_scientist_90's,24,F_25-34_other_Long_90's,34,0.0005379177894981879
F_lawyer_80's,29,M_18-24_technician-engineer,27,2.506661292978052e-07
35-44_lawyer_Long_80's,30,25-34_artist_Long,39,8.249845405705614e-07
25-34_60's,96,M_18-24_sales-marketing_Long,90,0.007683824715990384
academic-educator_Long_2000's,46,F_50-55_artist,76,0.019118102473949183
M_<18_K-12 student_Long,92,M_18-24_sales-marketing,90,0.016043254125640782
F_executive-managerial_Long_90's,29,F_18-24_academic-educator,38,0.019609258854649814
M_25-34_40's,27,F_18-24_academic-educator_90's,38,0.024548578036952762
25-34_executive-managerial_80's,42,F_60's,35,2.1687802028713676e-06
M_35-44_scientist_90's,24,M_35-44_technician-engineer_90's,21,0.0005156642319379401
F_lawyer_Long_80's,29,F_programmer_90's,28,0.0002925809782233779
M_lawyer_Long,55,18-24_writer_Long,54,0.001902781448920754
M_25-34_lawyer,42,25-34_programmer_90's,44,4.566101104996889e-07
M_self-employed,62,M_25-34_executive-managerial_Long_90's,62,0.03178640907017056
M_35-44_executive-managerial_Long_90's,66,M_academic-educator_90's,75,6.951450672421089e-06
unemployed_Long,63,M_retired,63,0.011336505687380071
25-34_70's,116,35-44_90's,131,1.1573886464777416e-06
M_25-34_doctor-health care_Long_90's,37,18-24_academic-educator_Long_90's,49,0.010609469001747973
M_18-24_other,43,18-24_writer,55,0.0010006072263272214
F_25-34_doctor-health care_Long,37,M_45-49_90's,34,2.770358720205479e-09
18-24_college-grad student_70's,26,<18_Long_80's,28,0.01965097973921659
35-44_lawyer_Long_80's,30,18-24_college-grad student_2000's,37,0.013707859105745124
M_other_Long_2000's,38,25-34_clerical-admin_90's,30,0.017808832737054137
35-44_homemaker_Long,38,M_18-24_college-grad student_Long_2000's,31,0.00017913447443085317
M_lawyer_Long_90's,39,M_18-24_other,31,1.4378596879804917e-07
M_25-34_clerical-admin_Long,25,doctor-health care_70's,30,0.004796698304049274
M_25-34_70's,90,F_18-24_college-grad student_Long,106,0.0011699840881737034
F_clerical-admin,115,M_25-34_college-grad student,126,2.234939094414301e-05
M_Very Long,21,M_50-55_sales-marketing,35,0.04171551517890826
M_K-12 student_90's,40,M_college-grad student_Long_80's,49,0.003608958360186376
M_scientist_80's,32,self-employed_Long_80's,31,1.86225322051925e-07
M_35-44_programmer,23,M_35-44_technician-engineer_Long_90's,21,0.02203751215593608
25-34_lawyer_Long_90's,35,F_25-34_other_Long_90's,34,0.0001716923955712435
F_>56_Long,24,F_50-55_doctor-health care_80's,23,4.8282021054890656e-05
M_18-24_college-grad student_Long_70's,21,F_18-24_academic-educator_Long,38,0.03092424599690924
25-34_other_Long,302,M_college-grad student_Long_90's,299,1.0524141458301273e-07
35-44_70's,78,50-55_Long_80's,83,2.570033887483447e-06
M_25-34_college-grad student_Long_80's,42,M_artist_Long,51,0.005200465763254392
M_25-34_lawyer,42,30's,30,1.026999369257986e-05
50-55_doctor-health care,37,18-24_college-grad student_Long_2000's,37,0.004179157677663992
25-34_writer,101,F_doctor-health care,90,4.3375785940824585e-07
45-49_artist_Long,21,F_<18_Long_90's,26,8.593698472980638e-05
sales-marketing_Long_60's,24,writer_Long_70's,24,0.00432085032746239
25-34_programmer_90's,152,<18_K-12 student_Long,163,0.0003767995379608813
F_45-49_doctor-health care,64,M_Long_40's,65,5.032135935945092e-06
academic-educator_2000's,46,F_25-34_clerical-admin_Long,39,0.016360922548047996
25-34_Long_50's,54,F_artist_Long_80's,45,0.00011703810847008
45-49_artist_Long,21,college-grad student_Long_70's,27,1.3778660716390334e-05
other_Long_60's,32,F_18-24_academic-educator_Long_90's,38,0.00023597920438511721
F_50-55_doctor-health care_Long,32,<18_K-12 student_Long_80's,27,0.003725091885163123
F_writer_Long,120,M_K-12 student_Long,108,0.024056981673166833
M_18-24_80's,103,45-49,115,1.404648619640625e-10
M_25-34_clerical-admin,25,F_executive-managerial_Long,27,5.873334174411049e-05
M_18-24_programmer_Long_90's,22,F_35-44_Long_90's,21,0.0010084220070379901
25-34_lawyer_Long_90's,35,18-24_Long_70's,26,5.4571097959699166e-05
25-34_scientist_Long,99,doctor-health care,101,0.01542841964885322
18-24_programmer_Long_90's,22,F_homemaker_Long,21,5.503555583508124e-05
45-49_Long_70's,24,F_homemaker,21,0.010143780852950757
50-55_writer_Long,22,F_45-49,26,1.2742138575383422e-06
35-44_Long_2000's,85,18-24_sales-marketing_90's,78,0.0007145830528628716
<18_K-12 student_Long_80's,36,F_50-55_Long_90's,41,0.003436344202024877
M_35-44_Long_50's,24,F_other_Long_90's,40,0.02252631655121018
M_college-grad student_Long_70's,39,35-44_2000's,45,0.004870464228432625
35-44_scientist,45,M_25-34_writer,56,0.009877983835573367
other_50's,26,50-55_doctor-health care_Long_80's,24,0.006506489319765718
M_35-44_60's,28,M_clerical-admin_Long,33,0.0025915967837083498
M_25-34_college-grad student_80's,42,25-34_artist_Long,39,0.0004892949744300656
25-34_doctor-health care_90's,46,18-24_writer,55,0.013808223113197404
F_doctor-health care_80's,21,writer_2000's,23,0.04154056612212631
M_18-24_college-grad student_Long_2000's,41,50-55_academic-educator_Long,40,0.031212255347602413
F_35-44_academic-educator,31,doctor-health care_Long_70's,30,0.0001510082457044648
60's,234,M_18-24_college-grad student_90's,233,2.694972275341101e-07
F_Long_70's,92,<18_K-12 student_90's,91,1.2233092649971411e-05
18-24_Long_60's,30,M_clerical-admin,33,0.0008274254271617432
M_doctor-health care_90's,41,M_clerical-admin_Long,33,2.3721266128040597e-06
F_lawyer_80's,29,M_self-employed_90's,43,1.1038736591473253e-10
academic-educator_70's,27,M_self-employed_80's,31,0.0021164382710818774
25-34_Long_50's,54,F_academic-educator_90's,59,1.0306042038221719e-05
academic-educator_70's,27,M_50-55_sales-marketing_Long_90's,27,0.0011383775864635356
M_lawyer_90's,39,F_50-55_70's,31,3.966713540748401e-06
45-49_doctor-health care,64,M_academic-educator_Long_90's,74,6.467527150944008e-06
F_K-12 student_Long_90's,39,self-employed_90's,43,2.1130807625890924e-07
>56_academic-educator,60,college-grad student_Long_80's,66,0.0036353885403132002
35-44_executive-managerial_90's,67,18-24_academic-educator_Long,56,0.004129836907859619
F_homemaker,50,F_50-55_artist_Long,75,0.0026544418659493196
F_18-24_Long_2000's,25,customer service,28,0.0017928119539394327
45-49_artist_Long,21,M_25-34_tradesman-craftsman_90's,27,5.327330857218815e-05
18-24_60's,30,F_18-24_academic-educator_90's,38,0.011917915501667431
M_25-34_doctor-health care_80's,21,writer_Long_70's,24,0.0014881221615874463
F_40's,41,F_18-24_writer_Long,54,0.001332139910514396
M_50-55_Long,86,M_25-34_executive-managerial_Long,100,0.004282423949307668
M_>56_90's,84,clerical-admin_Long,87,0.0004833191621729238
F_35-44_lawyer,91,M_18-24_sales-marketing_Long,90,0.0182677021918084
50-55_writer_Long,22,retired_Long_90's,24,0.0011385581758147634
M_45-49_artist_Long,21,M_50-55_Long_80's,21,0.005467427576534314
18-24_college-grad student_80's,63,M_retired_Long,62,0.0035904279928609117
35-44_homemaker_Long,38,M_artist_Long,51,0.010347196586671492
M_25-34_lawyer_90's,34,50-55_doctor-health care_Long_80's,24,5.225717447654432e-08
M_<18_Long_90's,52,35-44_programmer,62,7.3526032217108295e-06
35-44_other_Long_90's,44,M_35-44_self-employed,39,0.0005341498936982658
M_18-24_writer_Long,34,F_18-24_academic-educator_Long_90's,38,0.0311671844988628
M_doctor-health care_Long_80's,27,tradesman-craftsman_90's,27,5.462867709127339e-06
<18_90's,92,M_25-34_Long_2000's,95,0.010017338475130533
25-34_other_Long_80's,52,M_>56_retired,63,0.04085900634775386
scientist,147,F_artist_90's,141,1.5620201511135079e-06
M_45-49_artist_Long,21,F_25-34_executive-managerial_Long,25,1.6687399214676546e-06
F_35-44_lawyer_90's,26,18-24_Long_70's,26,0.018073053688695113
Very Long,26,F_50-55_doctor-health care_80's,23,0.0002900645132394297
M_scientist_Long_90's,90,Long_40's,87,0.0038953899490077326
25-34_college-grad student_80's,45,technician-engineer_80's,38,1.3891078593952777e-05
25-34_doctor-health care_Long_80's,36,self-employed_80's,31,0.007737849565655153
doctor-health care_80's,48,F_<18,60,2.0414792079037625e-10
M_25-34_other_90's,104,M_K-12 student,108,0.019660020613472606
academic-educator_2000's,46,scientist_Long,47,0.009172863599388514
35-44_scientist_90's,24,F_18-24_academic-educator_90's,38,0.0023765000840482164
M_18-24_programmer_Long_90's,22,35-44_programmer_Long_80's,23,0.001990191249082507
F_50-55_Long,58,M_25-34_college-grad student_90's,66,2.7068179919709223e-09
F_35-44_academic-educator,31,25-34_artist,39,0.010962338408521899
25-34_clerical-admin_90's,73,M_<18_K-12 student_90's,67,0.04347306695362185
M_doctor-health care_80's,27,M_18-24_technician-engineer_Long,27,1.8192713924938412e-07
M_25-34_executive-managerial_80's,38,M_clerical-admin_Long,33,8.220900216127092e-07
M_25-34_lawyer,42,F_60's,35,4.696238953272314e-10
unemployed,63,18-24_academic-educator_Long,56,0.03538516341815001
50-55_90's,58,25-34_unemployed,60,0.0003174334672418899
F_45-49,114,M_self-employed_Long,112,0.0030541764755650513
M_other_Long_70's,24,F_50-55_doctor-health care_80's,23,0.0001970307004030003
lawyer_80's,33,50-55_writer_Long,35,0.006880321253567523
25-34_college-grad student_Long_2000's,38,25-34_clerical-admin_Long_90's,30,0.03439646165724075
35-44_50's,37,35-44_academic-educator_Long,54,0.00158963407777446
35-44_writer_Long,30,M_customer service,27,0.019090489706280467
M_writer_80's,24,F_doctor-health care_80's,23,0.0001970307004030003
K-12 student_Long_80's,37,50-55_academic-educator,40,0.00011121829655758031
50-55_writer_Long,22,M_technician-engineer_2000's,27,0.00015562048477291146
sales-marketing_Long_60's,24,F_K-12 student_Long_90's,24,0.029913567122680163
M_writer_Long_80's,24,50-55_self-employed_Long_90's,27,0.037530591319044015
scientist_80's,32,self-employed_Long_80's,31,1.86225322051925e-07
35-44_lawyer_Long_80's,30,tradesman-craftsman_90's,27,1.839264066605395e-05
K-12 student_Long,199,M_2000's,213,2.683058681451911e-06
sales-marketing_80's,69,M_<18_K-12 student_90's,67,0.0003771626014674734
25-34_lawyer_Long_90's,35,F_18-24_academic-educator,38,0.0032377595629881073
35-44_other_80's,27,M_25-34_academic-educator_Long,33,0.013797811967167561
35-44_scientist_90's,24,M_35-44_2000's,35,4.402220525878686e-05
25-34_unemployed_Long,33,M_customer service,27,2.3288483697037066e-08
M_35-44_scientist_Long,45,M_college-grad student_Long_80's,49,0.0011774164537821097
35-44_homemaker_Long,38,50-55_academic-educator,40,0.013111082948838337
M_academic-educator_Long_2000's,28,M_35-44_self-employed_Long_80's,21,0.005816866770799289
25-34_other_80's,52,45-49_90's,52,0.00014829149531611434
F_doctor-health care_80's,21,M_>56_academic-educator,23,6.625026308748616e-05
25-34_college-grad student_80's,45,18-24_writer,55,0.018467805677323534
18-24_self-employed_Long,28,self-employed_80's,31,0.0035108075693301988
M_35-44_academic-educator_Long,49,M_35-44_technician-engineer,50,0.011314896900744387
<18_Long_90's,91,50-55_80's,83,6.943413843885082e-09
F_35-44_lawyer_Long,89,18-24_sales-marketing_Long,90,0.007210435840210638
M_35-44_Long_50's,24,F_25-34_other_Long_90's,34,0.006421869607791786
F_35-44_Long_2000's,38,30's,30,0.025377750092750007
<18_K-12 student_90's,76,50-55_doctor-health care_Long,79,1.0004219674897286e-12
M_25-34_programmer_90's,150,M_50-55,151,8.268999434069002e-07
M_25-34_college-grad student_80's,42,M_35-44_Long_70's,31,0.041726645018303254
35-44_scientist_90's,24,M_50-55_self-employed_Long_90's,27,0.00011947557057068181
18-24_self-employed_Long,28,F_doctor-health care_Long_80's,23,2.3398067961033497e-05
35-44_scientist_Long_90's,24,F_25-34_academic-educator_Long,25,0.0010062887798472087
M_artist_Long_60's,21,F_doctor-health care_80's,23,0.0006922920413173772
M_25-34_clerical-admin_Long,25,18-24_technician-engineer_Long,27,0.00020887435711902658
F_50-55_doctor-health care,32,25-34_artist,39,0.006636209722024833
retired_90's,68,M_<18_K-12 student_90's,67,4.9722570755861284e-05
M_45-49_sales-marketing_90's,22,50-55_doctor-health care_80's,24,0.009475513568153682
45-49_doctor-health care,64,25-34_programmer,76,0.03791163138666098
M_35-44_scientist_Long,45,>56_Long_90's,53,0.0028908044284052803
F_25-34_academic-educator_Long_90's,144,M_50-55,151,0.00010038105151921606
M_25-34_70's,90,M_25-34_executive-managerial_Long,100,0.0036074485067846274
M_lawyer,55,25-34_writer_90's,46,0.00040878403208921554
18-24_programmer_90's,22,25-34_tradesman-craftsman_90's,27,5.483862280164509e-06
M_sales-marketing_Long,281,M_technician-engineer_Long,276,0.0009622830111245539
F_35-44_lawyer_80's,29,M_clerical-admin,33,0.007026996037800437
F_25-34_doctor-health care,37,35-44_Long_70's,31,0.009895161604287717
18-24_sales-marketing,69,unemployed,79,0.02231086731340759
25-34_unemployed,33,>56_self-employed,24,1.1652401266104562e-10
customer service,21,50-55_doctor-health care_80's,24,0.017713246300313124
35-44_scientist_90's,24,M_18-24_college-grad student_Long_80's,29,0.00011411127701754786
M_25-34_technician-engineer_Long_80's,27,>56_self-employed_Long,23,0.0002557243804431897
35-44_executive-managerial_Long_90's,67,25-34_clerical-admin,59,1.6120438317557273e-13
Very Long,26,M_self-employed_80's,31,0.0011289927054399795
M_writer_80's,24,F_50-55_doctor-health care_80's,23,0.0001970307004030003
F_25-34_other_Long,84,50-55_doctor-health care_Long,79,1.8050561045868108e-11
M_25-34_technician-engineer_Long_80's,27,F_doctor-health care_Long_80's,23,4.297748243742294e-05
F_35-44_Long_80's,64,M_<18_K-12 student_Long_90's,67,0.030760661089394237
25-34_unemployed,33,F_25-34_other_90's,34,0.0041233719132155455
35-44_lawyer_Long_80's,30,>56_Long_60's,30,0.0002933405491362055
M_academic-educator_2000's,28,25-34_clerical-admin_90's,30,0.0014828804301135756
F_25-34_clerical-admin_Long_90's,63,25-34_70's,74,0.01826050329964113
M_18-24_programmer_90's,22,M_artist_90's,25,0.0008386642956854651
F_35-44_academic-educator,31,25-34_academic-educator_Long_90's,27,0.005675541340634194
lawyer_80's,33,M_35-44_70's,31,0.020472204828203555
50-55_Long_2000's,21,50-55_self-employed_90's,27,0.014080470628246022
45-49_artist_Long,21,retired_90's,24,0.017713246300313124
M_25-34_scientist_Long_90's,64,retired_Long,62,5.327306233704476e-06
M_18-24_other_Long,42,M_clerical-admin_Long,33,0.0008156150180915755
M_25-34_clerical-admin_Long,25,F_executive-managerial,27,5.873334174411049e-05
18-24_programmer_90's,22,writer_Long_70's,24,0.028728136108737035
F_Long_50's,50,M_programmer_80's,40,0.003292273225076192
M_25-34_lawyer,42,F_unemployed_90's,42,0.035169480666816924
M_doctor-health care_Long_80's,27,lawyer_Long_90's,38,6.999194510637352e-07
F_lawyer_80's,29,18-24_technician-engineer,27,2.506661292978052e-07
M_other_60's,27,50-55_sales-marketing_90's,27,0.00333382007458774
F_35-44_2000's,38,K-12 student_Long_80's,27,0.016753324174128004
M_other_60's,27,F_18-24_academic-educator_Long,38,0.00015749624005256813
F_18-24_2000's,25,M_customer service,27,0.0024857453576315747
50-55_writer_Long,22,academic-educator_70's,23,0.0005016288029430216
M_18-24_programmer_90's,22,M_self-employed_Long_90's,43,2.3272572757804255e-10
25-34_college-grad student_80's,45,M_25-34_programmer_Long,50,0.036215597986100634
F_25-34_doctor-health care,37,M_35-44_academic-educator,53,6.328597540461445e-07
F_sales-marketing_Long_90's,26,M_self-employed_80's,31,0.00032860270290557825
M_clerical-admin_Long,45,50-55_artist_Long,75,2.2419578732391088e-06
M_35-44_scientist_Long_90's,24,50-55_doctor-health care_Long_70's,26,0.00013241782873807395
M_45-49_Long_2000's,25,M_customer service_Long,27,0.0024857453576315747
M_lawyer_90's,39,F_25-34_academic-educator,25,2.081846878554394e-06
F_lawyer_80's,29,M_lawyer_Long_90's,37,6.245711109409413e-07
